restaurant_name,food_name,serving_size,serving_unit,calories,carbohydrates,sugars,fats,saturated_fats,cholesterol,sodium,fiber,potassium,proteins,carb_percent,fat_percent,protein_percent
Culver's,Grilled Cheese,1.0,Order,365.76,28.41,5.44,22.88,13.24,63.26,886.01,1.35,185.27,11.74,31.06955380577428,56.2992125984252,12.83902012248469
Wingstop,Brownie,1.0,each,233.0,25.1,1.41,14.55,3.66,36.5,171.5,0.26,88.0,3.1,43.09012875536481,56.201716738197426,5.3218884120171674
Wingstop,Atomic Wings,1.0,each,98.64,0.42,0.01,8.43,2.68,33.67,146.45,0.02,46.78,5.16,1.70316301703163,76.91605839416059,20.92457420924574
Wingstop,Cajun Wings,1.0,each,11.3,2.42,0.2,0.25,0.05,0.0,3267.43,0.83,50.62,0.46,85.66371681415929,19.91150442477876,16.283185840707965
Wingstop,"Coke, Large",1.0,Serving,71.5,0.36,0.19,4.76,1.56,186.0,71.0,0.0,69.0,6.28,2.013986013986014,59.916083916083906,35.13286713286713
Wingstop,"Coke, Regular",1.0,Serving,155.4,38.33,36.78,0.93,0.0,0.0,11.1,0.0,18.5,0.0,98.66151866151866,5.386100386100386,0.0
Wingstop,Hawaiian Wings,1.0,each,313.82,37.94,5.21,11.57,5.18,26.21,799.78,2.84,239.53,14.57,48.35893187177363,33.181441590720794,18.571155439423876
Wingstop,Mild Wings,1.0,each,87.74,2.64,0.06,6.51,2.31,21.95,105.28,0.11,45.88,4.53,12.035559607932528,66.77684066560292,20.65192614542968
Wingstop,Plain Wings,1.0,each,87.74,2.64,0.06,6.51,2.31,21.95,105.28,0.11,45.88,4.53,12.035559607932528,66.77684066560292,20.65192614542968
Wingstop,Ranch Dip,3.25,oz Cup,129.0,1.77,1.41,13.36,2.09,7.8,270.3,0.0,19.2,0.4,5.488372093023256,93.20930232558139,1.2403100775193798
Wingstop,"Sprite, Large",1.0,Serving,151.29,38.45,38.3,0.0,0.0,0.0,36.9,0.0,3.69,0.33,101.65906537114154,0.0,0.8724965298433474
Wingstop,"Sprite, Regular",1.0,Serving,83.28,21.03,18.78,0.32,0.09,0.0,41.64,1.85,527.44,1.25,101.00864553314122,3.4582132564841492,6.003842459173871
Wingstop,Atomic Boneless Tenders,1.0,each,111.74,7.14,0.09,6.15,1.09,17.02,296.0,0.33,119.88,6.99,25.55933416860569,49.53463397172007,25.022373366744226
Wingstop,Atomic Boneless Wings,1.0,each,75.34,7.41,2.94,3.38,0.59,9.19,249.37,0.26,84.97,3.84,39.34165118131139,40.376957791345895,20.387576320679585
Wingstop,Atomic Chicken Sandwich,1.0,each,419.52,41.65,5.17,20.66,3.74,44.08,937.84,2.13,272.08,16.63,39.71205186880244,44.32208237986271,15.856216628527841
Wingstop,Blue Cheese Dip,3.25,oz Cup,72.6,0.72,0.52,7.67,1.24,4.65,96.3,0.06,13.2,0.21,3.9669421487603307,95.08264462809917,1.15702479338843
Wingstop,Cajun Boneless Tenders,1.0,each,63.5,4.37,2.27,1.7,0.07,31.19,680.4,0.23,197.88,7.65,27.52755905511811,24.094488188976378,48.188976377952756
Wingstop,Cajun Boneless Wings,1.0,each,75.34,7.41,2.94,3.38,0.59,9.19,249.37,0.26,84.97,3.84,39.34165118131139,40.376957791345895,20.387576320679585
Wingstop,Cajun Chicken Sandwich,1.0,each,419.52,41.65,5.17,20.66,3.74,44.08,937.84,2.13,272.08,16.63,39.71205186880244,44.32208237986271,15.856216628527841
Wingstop,"Cheese Fries, Large",18.0,oz,281.28,8.63,0.28,21.44,11.69,59.25,392.34,0.43,155.44,13.48,12.27246871444824,68.60068259385666,19.169510807736064
Wingstop,"Cheese Fries, Regular",10.0,oz,281.28,8.63,0.28,21.44,11.69,59.25,392.34,0.43,155.44,13.48,12.27246871444824,68.60068259385666,19.169510807736064
Yard House,"House Light Lager, Half Yard",1.0,Serving,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069
Yard House,"Cider, Half Yard",1.0,Serving,3.13,0.14,0.06,0.0,0.0,0.0,0.75,0.0,10.88,0.0,17.891373801916934,0.0,0.0
Yard House,"Beer, Light, Half Yard",1.0,Serving,102.66,5.81,0.32,0.0,0.0,0.0,14.16,0.0,74.34,0.85,22.6378336255601,0.0,3.311903370348724
Yard House,House Margarita,1.0,Serving,225.55,22.35,19.41,0.03,0.0,0.0,423.55,0.17,52.23,0.18,39.63644424739526,0.11970738195522057,0.3192196852139215
Yard House,House Salad,1.0,Serving,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069
Yard House,"GS, House Salad",1.0,Serving,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069
Yard House,"House Cheesesteak, Beef",1.0,Serving,648.23,51.96,1.57,34.15,12.87,74.81,706.55,3.74,465.12,33.12,32.06269379695478,47.413726609382465,20.437190503370715
Yard House,"House Cheesesteak, Chicken",1.0,Serving,257.43,33.2,2.06,9.36,3.69,18.1,531.52,1.56,154.81,9.74,51.5868391407373,32.72345880433515,15.134211241890998
Yard House,Kid's House Salad,1.0,Serving,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069
Yard House,"Beer, 6% ABV & Up, Half Yard",1.0,Serving,18.45,0.71,0.62,1.56,1.05,5.25,9.15,0.0,19.8,0.47,15.392953929539296,76.09756097560977,10.18970189701897
Yard House,"Beer, Under 6% ABV, Half Yard",1.0,Serving,18.45,0.71,0.62,1.56,1.05,5.25,9.15,0.0,19.8,0.47,15.392953929539296,76.09756097560977,10.18970189701897
Yard House,"GS, House Steak Sauce",2.0,fl oz,32.3,7.49,3.34,0.08,0.0,0.0,559.98,0.51,106.08,0.43,92.75541795665636,2.2291021671826625,5.325077399380805
Yard House,"GS, Starter House Salad",1.0,Serving,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069
Yard House,House-Brewed Iced Tea,1.0,Serving,2.37,0.71,0.0,0.0,0.0,0.0,7.11,0.0,87.69,0.0,119.83122362869196,0.0,0.0
Yard House,Cappuccino,1.0,Serving,119.7,11.97,11.57,4.64,2.93,18.3,115.8,0.0,388.33,7.62,40.0,34.887218045112775,25.46365914786967
Yard House,Coffee,1.0,Serving,2.37,0.0,0.0,0.05,0.0,0.0,4.74,0.0,116.13,0.28,0.0,18.987341772151897,47.257383966244724
Yard House,Coke,1.0,Serving,155.4,38.33,36.78,0.93,0.0,0.0,11.1,0.0,18.5,0.0,98.66151866151866,5.386100386100386,0.0
Yard House,Espresso,1.0,Serving,2.66,0.49,0.0,0.05,0.03,0.0,4.14,0.0,34.04,0.04,73.68421052631578,16.917293233082706,6.015037593984962
Yard House,Fries,1.0,Serving,365.04,48.48,0.35,17.23,2.73,0.0,245.7,4.45,677.43,4.01,53.122945430637735,42.480276134122285,4.394039009423625
Yard House,Guavarita,1.0,Serving,270.0,19.795,2.06,8.81,1.05,5.25,175.96,0.17,116.13,6.11,29.325925925925926,29.366666666666667,9.051851851851852
Rubio's,Rubio's Street Taco with All Natural Chicken,1.0,Serving,279.92,24.04,5.41,19.18,5.9,29.26,313.09,2.66,287.57,7.14,34.35267219205487,61.66761931980565,10.202915118605315
Rubio's,Rubio's Street Taco with All Natural Steak,1.0,Serving,875.03,78.1,5.39,47.73,16.82,104.69,2105.07,19.17,1471.15,38.13,35.70163308686559,49.09203113036125,17.430259533958836
Rubio's,Rubio's Street Taco with All Natural Chicken Three Taco Plate,1.0,Serving,247.05,26.74,0.84,8.37,2.14,25.01,456.31,2.91,253.8,12.63,43.29487957903258,30.491803278688522,20.44930176077717
Rubio's,Rubio's Street Taco with All Natural Steak Three Taco Plate,1.0,Serving,200.16,7.25,1.67,16.93,2.63,0.0,118.66,2.86,216.21,8.3,14.488409272581935,76.12410071942446,16.586730615507594
Rubio's,California Bowl,1.0,Serving,348.54,37.89,7.02,18.75,2.84,17.13,536.83,3.23,293.35,7.81,43.48424857978998,48.41625064555001,8.963103230619152
Rubio's,Chopped Salad,1.0,Serving,530.95,25.13,8.93,41.82,10.3,130.86,1179.56,8.4,907.25,17.89,18.932102834541855,70.88803088803088,13.47772859967982
Rubio's,Cinnamon Churro,1.0,Serving,103.04,8.43,4.84,7.66,0.51,0.0,43.71,0.18,5.45,0.48,32.725155279503106,66.90605590062111,1.8633540372670805
Rubio's,Guacamole Side,1.0,Serving,45.26,2.55,0.16,4.09,0.56,0.0,127.42,1.84,139.74,0.55,22.536456031816172,81.3300927971719,4.86080424215643
Rubio's,Loaded Nachos,1.0,Serving,315.12,26.76,1.25,20.04,7.3,34.23,766.57,2.07,348.12,8.61,33.96801218583397,57.235338918507225,10.92916984006093
Rubio's,"Black Beans, Large",1.0,Serving,386.98,70.38,0.98,1.23,0.32,0.0,1632.96,29.34,1309.77,25.64,72.74794563026512,2.8606129515737244,26.50266163626027
Rubio's,"Black Beans, Regular",1.0,Serving,210.04,37.13,5.12,5.1,0.74,0.0,591.32,10.78,752.29,8.78,70.71034088745002,21.85298038468863,16.720624642925156
Rubio's,"Burrito, Puerto Nuevo",1.0,Serving,701.86,74.2,5.39,23.91,11.24,133.53,1390.26,8.17,1149.78,46.53,42.28763571082552,30.659960675918274,26.5181090245918
Rubio's,California Chicken Burrito,1.0,Serving,747.68,46.02,1.94,40.35,12.55,125.72,1055.49,5.43,770.26,48.63,24.620158356516157,48.57024395463301,26.01647763749198
Rubio's,California Steak Burrito,1.0,Serving,348.54,37.89,7.02,18.75,2.84,17.13,536.83,3.23,293.35,7.81,43.48424857978998,48.41625064555001,8.963103230619152
Rubio's,"Cauli Rice, Large",1.0,Serving,25.0,4.97,1.91,0.28,0.13,0.0,30.0,2.0,299.0,1.92,79.52,10.080000000000002,30.72
Rubio's,"Cauli Rice, Regular",1.0,Serving,227.5,10.46,3.68,13.46,6.96,114.84,771.79,2.73,291.5,17.28,18.391208791208793,53.24835164835166,30.382417582417588
Rubio's,"Cheese, 1 oz",1.0,oz.,140.0,27.91,10.0,4.0,1.36,0.0,140.0,9.0,178.8,2.0,79.74285714285715,25.71428571428571,5.714285714285714
Rubio's,Chicken Chilaquiles Bowl,1.0,Serving,875.56,55.57,12.59,55.66,19.98,425.64,2130.82,8.29,398.97,39.83,25.387180775732105,57.21366896614738,18.196354333226736
Rubio's,Chicken Tortilla Soup,1.0,Serving,259.7,39.98,7.99,4.02,2.0,19.6,1700.3,5.88,299.0,14.01,61.578744705429344,13.931459376203309,21.578744705429344
Rubio's,"Chips & Guacamole, Large",1.0,Serving,355.51,43.39,0.76,19.67,2.69,0.0,433.39,6.64,374.52,5.08,48.82000506314872,49.79606762116397,5.715732328204552
The Old Spaghetti Factory,Spaghetti Vesuvius,1.0,Serving,258.66,61.89,24.24,2.49,0.59,0.0,172.44,13.41,1120.86,6.32,95.70865228485269,8.663883089770355,9.773447769272403
The Old Spaghetti Factory,Kids Spaghetti (Plain),1.0,Serving,258.66,61.89,24.24,2.49,0.59,0.0,172.44,13.41,1120.86,6.32,95.70865228485269,8.663883089770355,9.773447769272403
The Old Spaghetti Factory,Calamari,1.0,Serving,356.47,37.45,0.14,14.51,1.33,192.16,252.36,1.33,261.99,17.61,42.02317165539877,36.634218868347965,19.760428647572024
The Old Spaghetti Factory,Cheesecake,1.0,Serving,401.25,31.88,27.25,28.13,12.4,68.75,547.5,0.5,112.5,6.88,31.78068535825545,63.095327102803736,6.858566978193147
The Old Spaghetti Factory,Coke,1.0,Serving,155.4,38.33,36.78,0.93,0.0,0.0,11.1,0.0,18.5,0.0,98.66151866151866,5.386100386100386,0.0
The Old Spaghetti Factory,Lemonade,1.0,Serving,98.8,25.74,24.65,0.1,0.01,0.0,9.88,0.0,37.05,0.17,104.21052631578947,0.9109311740890689,0.688259109311741
The Old Spaghetti Factory,Sprite,1.0,Serving,151.29,38.45,38.3,0.0,0.0,0.0,36.9,0.0,3.69,0.33,101.65906537114154,0.0,0.8724965298433474
The Old Spaghetti Factory,Tiramisu,1.0,Serving,572.0,35.11,20.65,44.36,25.45,306.58,300.41,0.33,160.95,8.29,24.55244755244755,69.7972027972028,5.797202797202797
The Old Spaghetti Factory,Kids Spaghetti with Brown Butter,1.0,Serving,276.19,34.08,12.31,14.17,3.44,16.38,148.79,0.8,197.75,5.53,49.3573264781491,46.17473478402549,8.008979325826424
The Old Spaghetti Factory,2% Milk,1.0,Serving,122.0,11.71,12.35,4.83,3.07,19.52,114.68,0.0,341.6,8.05,38.39344262295082,35.631147540983605,26.393442622950825
The Old Spaghetti Factory,Caesar Salad,1.0,Serving,481.41,22.8,4.93,39.7,8.19,35.68,1151.94,5.75,612.82,10.21,18.944350969028477,74.21948027668724,8.48341330674477
The Old Spaghetti Factory,Cherry Coke,1.0,Serving,163.89,40.66,38.93,0.86,0.0,0.0,10.21,0.2,37.93,0.1,99.23729330648607,4.722679846238331,0.24406614192446158
The Old Spaghetti Factory,Chicken Marsala,1.0,Serving,355.65,8.08,0.81,26.87,9.66,67.5,441.79,0.52,235.52,15.24,9.087586109939547,67.99662589624631,17.140447068747367
The Old Spaghetti Factory,Chicken Parmigiana,1.0,Serving,324.36,17.36,4.44,16.92,4.05,85.86,852.24,1.43,465.87,25.71,21.408311752373905,46.94783573806882,31.7055123936367
The Old Spaghetti Factory,Chocolate Cake,1.0,Serving,424.01,57.6,43.56,21.85,6.45,23.98,379.32,2.4,294.3,3.79,54.3383410768614,46.37862314568053,3.5753873729393177
The Old Spaghetti Factory,Chocolate Shake,1.0,Serving,540.74,96.11,94.74,12.27,7.64,49.98,504.38,1.36,1017.86,13.86,71.09516588378888,20.422014276731883,10.252616784406552
The Old Spaghetti Factory,Clam Chowder,1.0,Serving,200.66,21.03,0.58,10.01,2.2,17.95,871.22,2.54,444.5,6.63,41.921658526861364,44.89684042659225,13.216385926442738
The Old Spaghetti Factory,Coke Zero,1.0,Serving,7.1,1.03,0.0,0.11,0.0,0.0,28.4,0.0,28.4,0.39,58.028169014084504,13.943661971830986,21.971830985915496
The Old Spaghetti Factory,Dr. Pepper,1.0,Serving,1.62,0.35,0.21,0.03,0.0,0.0,0.46,0.14,9.35,0.05,86.41975308641973,16.666666666666664,12.345679012345679
Pick Up Stix,Edamame,0.5,Portion,93.78,6.91,1.69,4.03,0.48,0.0,4.65,4.03,337.9,9.23,29.473235231392618,38.67562380038388,39.36873533802517
Pick Up Stix,Chicken & Vegetables,0.5,Portion,99.57,7.01,1.71,7.45,0.65,0.57,177.02,1.73,242.48,2.63,28.161092698603994,67.33956010846642,10.565431354825751
Pick Up Stix,Chow Mein,0.5,Portion,294.94,21.85,1.94,14.88,2.72,57.75,565.45,1.6,262.13,18.46,29.63314572455415,45.40584525666238,25.035600461110736
Pick Up Stix,Firecracker Chicken,0.5,Portion,515.27,25.88,4.21,15.63,2.83,113.05,311.75,4.58,1573.04,65.84,20.09043802278417,27.300250354183248,51.111067983775506
Pick Up Stix,Firecracker Tofu,0.5,Portion,515.27,25.88,4.21,15.63,2.83,113.05,311.75,4.58,1573.04,65.84,20.09043802278417,27.300250354183248,51.111067983775506
Pick Up Stix,Fortune Cookie,1.0,Serving,30.24,6.72,3.63,0.22,0.05,0.16,2.48,0.13,3.28,0.34,88.8888888888889,6.547619047619048,4.497354497354498
Pick Up Stix,Fudge Brownie,1.0,Serving,233.0,25.1,2.67,14.55,3.66,36.5,171.5,2.35,88.0,3.1,43.09012875536481,56.201716738197426,5.3218884120171674
Pick Up Stix,Garlic Chicken,0.5,Portion,468.31,9.63,0.75,18.01,5.14,173.87,338.29,0.84,664.44,59.04,8.225320834489976,34.61168883858982,50.42813520958339
Pick Up Stix,Garlic Shrimp,0.5,Portion,224.27,1.31,0.05,10.42,3.7,262.53,266.15,0.16,360.72,32.01,2.336469434164177,41.815668613724526,57.091898158469704
Pick Up Stix,House Tofu,0.5,Portion,147.98,6.38,3.01,12.52,3.07,9.32,175.96,2.79,353.08,3.75,17.245573726179213,76.14542505744019,10.136504933099069
Pick Up Stix,Mongolian Beef,0.5,Portion,457.45,12.57,4.92,28.2,10.23,127.94,1084.45,2.35,715.82,37.31,10.991365176522025,55.4814733850694,32.62433052792655
Pick Up Stix,Teriyaki Tofu,0.5,Portion,298.14,15.42,12.89,20.14,2.41,0.0,711.04,2.1,327.11,18.63,20.68826725699336,60.796941034413365,24.994968806600927
Pick Up Stix,Beef Chow Mein,0.5,Portion,441.97,27.43,2.67,27.37,7.07,81.15,792.82,2.42,363.28,21.51,24.825214381066587,55.734552118922096,19.467384664117475
Pick Up Stix,Beef Fried Rice,0.5,Portion,336.84,24.99,0.98,18.52,4.53,111.46,344.81,0.91,261.84,16.47,29.67581047381546,49.483434271464205,19.558247239045244
Pick Up Stix,Beef and Broccoli,0.5,Portion,337.91,18.01,7.61,20.63,5.41,63.36,995.8,2.52,558.43,20.87,21.31928620046758,54.94658340978367,24.70480305406765
Pick Up Stix,Chicken Chow Mein,0.5,Portion,294.94,21.85,1.94,14.88,2.72,57.75,565.45,1.6,262.13,18.46,29.63314572455415,45.40584525666238,25.035600461110736
Pick Up Stix,Chicken Drunken Noodles,0.5,Portion,383.52,52.46,0.95,14.58,6.71,0.0,1633.32,3.06,75.14,9.86,54.71422611597831,34.21464330413016,10.28368794326241
Pick Up Stix,Chicken Fried Rice,0.5,Portion,288.25,24.99,0.98,12.12,1.84,106.3,354.27,0.91,236.04,18.56,34.67823070251518,37.84215091066782,25.75542064180399
Pick Up Stix,Chicken Pad Thai,0.5,Portion,838.4,45.59,17.95,44.65,10.98,402.39,1301.34,4.38,791.13,64.07,21.750954198473284,47.9305820610687,30.567748091603054
Pick Up Stix,Crispy Firecracker Shrimp,0.5,Portion,733.96,75.9,6.12,34.26,7.64,63.93,1392.6,5.92,802.09,30.94,41.3646520246335,42.01046378549239,16.861954329936236
