restaurant_name,food_name,serving_size,serving_unit,calories,carbohydrates,sugars,fats,saturated_fats,cholesterol,sodium,fiber,potassium,proteins,carb_percent,fat_percent,protein_percent,score
Subway,Meatballs,1.0,Serving,324.32,9.14,3.93,25.19,8.65,74.84,755.24,2.61,335.66,16.33,11.272816970892945,69.90318204242723,20.14060187469166,0.346
Subway,Oil,1.0,Serving,123.76,0.0,0.0,14.0,0.91,0.0,0.0,0.0,131.285,0.0,0.0,101.80995475113122,0.0,0.3
Subway,Pastrami,1.0,Serving,104.37,0.26,0.07,4.13,1.9,48.28,765.38,0.0,149.1,15.48,0.9964549199961675,35.61368209255533,59.327392929002585,0.377
Subway,Pepperoni,3.0,Slices,10.08,0.02,0.0,0.93,0.35,1.94,31.64,0.0,5.48,0.39,0.7936507936507936,83.03571428571429,15.476190476190476,0.302
Subway,Pickles,3.0,Chips,4.2,0.84,0.37,0.11,0.03,0.0,283.15,0.35,40.95,0.18,80.0,23.57142857142857,17.14285714285714,0.299
Subway,Provolone,1.0,Serving,99.51,0.61,0.16,7.55,4.84,19.56,248.35,0.0,39.12,7.25,2.4520148728770974,68.28459451311426,29.142799718621244,0.336
Subway,Steak,1.0,Serving,614.38,0.0,0.0,40.77,16.05,214.37,114.92,0.0,698.36,57.81,0.0,59.72362381587942,37.63794394348775,0.4
Subway,Subkrunch,1.0,Serving,70.0,17.56,0.12,8.43,1.26,1.94,248.35,0.0,131.285,5.97,100.34285714285713,108.38571428571429,34.114285714285714,0.492
Subway,Tomatoes,3.0,Wheels,22.14,4.78,3.23,0.25,0.03,0.0,6.15,1.48,291.51,1.08,86.35953026196928,10.16260162601626,19.51219512195122,0.241
Subway,Tuna,1.0,Serving,110.5,0.0,0.0,0.5,0.17,39.95,45.9,0.0,447.95,24.78,0.0,4.072398190045249,89.70135746606334,0.4
Subway,Wrap,1.0,Serving,234.0,40.03,0.12,5.11,1.26,0.0,344.16,2.38,94.32,6.26,68.42735042735043,19.653846153846153,10.7008547008547,0.739
Chili's,Chili's Philly Sandwich,1.0,Serving,646.78,55.23,6.41,26.85,7.25,104.82,1005.81,3.55,506.68,45.21,34.15690033705433,37.36200872012122,27.960048238968433,0.665
Chili's,Asparagus,1.0,Serving,16.5,3.08,0.98,0.17,0.04,0.0,10.5,1.5,168.0,1.8,74.66666666666667,9.272727272727273,43.63636363636364,0.319
Chili's,Cheesecake,1.0,Serving,401.25,31.88,27.25,28.13,12.4,68.75,547.5,0.5,112.5,6.88,31.78068535825545,63.095327102803736,6.858566978193147,0.345
Chili's,Lemonade,1.0,Serving,98.8,25.74,24.65,0.1,0.01,0.0,9.88,0.0,37.05,0.17,104.21052631578947,0.9109311740890689,0.688259109311741,0.246
Chili's,Add Cadi,1.0,Serving,3.36,0.91,0.8,0.0,0.0,0.0,0.0,0.0,0.04,0.0,108.33333333333334,0.0,0.0,0.277
Chili's,Add Guacamole,1.0,Serving,45.26,2.55,0.16,4.09,0.56,0.0,127.42,1.84,139.74,0.55,22.536456031816172,81.3300927971719,4.86080424215643,0.345
Chili's,Add Shrimp,1.0,Serving,5.95,0.08,0.0,0.09,0.03,10.55,47.35,0.0,8.5,1.14,5.378151260504201,13.61344537815126,76.63865546218487,0.306
Chili's,Ancho Salmon,1.0,Serving,467.62,0.0,0.0,28.03,5.44,143.01,138.47,0.0,871.68,50.17,0.0,53.94764980112057,42.91518754544288,0.4
Chili's,Black Beans,1.0,Serving,227.04,40.78,0.55,0.93,0.24,0.0,1.72,14.96,610.6,15.24,71.84637068357999,3.6865750528541232,26.849894291754755,0.843
Chili's,Blackberry Blitz,1.0,Serving,124.95,3.84,0.91,0.0,0.0,0.0,5.88,0.0,186.69,0.1,12.292917166866745,0.0,0.3201280512204882,0.301
Chili's,Brisket Quesadilla,1.0,Serving,1249.77,92.46,6.29,72.99,32.63,190.61,1803.98,7.21,875.45,54.9,29.592645046688588,52.56247149475504,17.57123310689167,0.364
Chili's,Burger Bites,1.0,Serving,50.1,7.75,0.57,1.52,0.38,0.92,91.5,0.18,45.98,1.33,61.876247504990026,27.305389221556887,10.6187624750499,0.36
Chili's,Captain's Castaway,1.0,Serving,240.0,17.56,0.9450000000000001,8.43,3.0,39.65,122.50999999999999,0.765,192.285,5.97,29.266666666666662,31.612500000000004,9.95,0.469
Chili's,Casamigos 'Rita,1.0,Serving,240.0,17.56,0.9450000000000001,8.43,3.0,39.65,122.50999999999999,0.765,192.285,5.97,29.266666666666662,31.612500000000004,9.95,0.469
Chili's,Cheese Quesadilla,1.0,Serving,713.92,46.77,4.29,44.78,22.42,100.88,1359.94,3.3,197.88,30.9,26.20461676378306,56.45170327207531,17.312864186463468,0.718
Chili's,Cheeseburger Bites,1.0,Serving,535.31,39.24,7.16,28.66,14.0,95.52,1176.09,2.39,443.77,30.27,29.321327828734756,48.185163736900115,22.61866955595823,0.519
Chili's,Chicken Bites,1.0,Serving,50.1,7.75,0.57,1.52,0.38,0.92,91.5,0.18,45.98,1.33,61.876247504990026,27.305389221556887,10.6187624750499,0.36
Chili's,Classic Nachos,1.0,Serving,805.45,7.18,3.5,77.56,22.46,96.96,3060.17,1.03,303.67,22.58,3.565708610093736,86.66459743000806,11.21360730026693,0.342
Chili's,Classic Ribeye,1.0,Serving,805.45,7.18,3.5,77.56,22.46,96.96,3060.17,1.03,303.67,22.58,3.565708610093736,86.66459743000806,11.21360730026693,0.342
Chili's,Crispy Crispers,1.0,Serving,376.6,4.41,0.0,20.89,5.68,126.0,117.6,0.14,327.6,39.98,4.684014869888475,49.922995220392984,42.46415294742432,0.444
IHOP,"Burger & Sandwich Toppings, IHOP Sauce (1 Ounce)",1.0,Ounce,88.69,3.43,3.55,8.2,1.19,6.08,225.11,0.19,25.04,0.26,15.46961325966851,83.21118502649678,1.1726237456308493,0.194
Ike's Love & Sandwiches,359. IHOP,1.0,Sandwich,1400.0,17.56,3.3525,8.43,2.15,17.02,233.64999999999998,0.92,190.725,5.97,5.017142857142857,5.4192857142857145,1.7057142857142857,0.375
IHOP,Applesauce,1.0,Each,75.48,19.41,16.28,0.19,0.03,0.0,2.22,1.33,83.25,0.18,102.86168521462639,2.2655007949125596,0.9538950715421303,0.203
IHOP,Avocado,1.0,Serving,321.6,17.15,1.33,29.47,4.27,0.0,14.07,13.47,974.85,4.02,21.330845771144276,82.47201492537314,4.999999999999999,0.53
IHOP,Grits,1.0,Serving,151.45,32.29,0.21,0.91,0.14,0.0,4.66,1.63,51.26,2.87,85.28227137669198,5.407725321888412,7.580059425552989,0.635
IHOP,Machaca,1.0,Serving,43.38,0.78,0.77,0.55,0.27,22.4,790.97,0.0,66.62,8.82,7.192254495159059,11.410788381742739,81.32780082987551,0.321
IHOP,Migas,1.0,Serving,698.18,22.95,6.49,49.57,23.98,797.43,1040.57,3.5,789.98,41.29,13.148471740811827,63.89899452863159,23.655790770288466,0.406
IHOP,Salmon,1.0,Serving,467.62,0.0,0.0,28.03,5.44,143.01,138.47,0.0,871.68,50.17,0.0,53.94764980112057,42.91518754544288,0.4
IHOP,Scrapple,1.0,Serving,119.28,7.87,0.11,7.77,2.65,27.44,269.92,0.17,88.48,4.51,26.391683433936958,58.62676056338027,15.124077800134136,0.395
IHOP,55+ BLT,1.0,Serving,761.16,7.49,4.5,74.03,18.85,104.95,1534.27,1.04,472.19,16.55,3.9360975353407963,87.53350149771401,8.697251563403228,0.288
IHOP,Appetizer Sampler,1.0,Serving,64.72,15.41,8.66,0.61,0.03,0.0,1.42,5.55,191.38,1.4,95.24103831891225,8.482694684796046,8.652657601977749,0.228
IHOP,Avocado Toast,1.0,Serving,188.97,19.89,1.81,11.42,1.64,0.0,439.08,5.39,380.54,3.84,42.10192093983172,54.389585648515634,8.128274329258613,0.508
IHOP,Belgian Waffle,1.0,Serving,218.25,24.68,5.09,10.58,2.15,51.75,383.25,1.4849999999999999,119.25,5.93,45.23253150057273,43.628865979381445,10.868270332187857,0.381
IHOP,Big Brunch,1.0,Serving,562.83,43.98,8.69,32.76,8.33,78.84,1007.4,3.5,396.39,25.89,31.256329619956286,52.385267309844885,18.399872075049302,0.566
IHOP,Blueberry Syrup,1.0,fl oz,286.44,71.51,44.52,0.0,0.0,0.0,0.0,0.08,5.88,0.0,99.86035469906437,0.0,0.0,0.32
IHOP,Breakfast Crepes,1.0,Serving,656.82,72.25,1.45,28.07,12.26,230.14,1522.31,2.68,835.55,28.72,43.9998782010292,38.462592491093446,17.49033220669285,0.69
IHOP,Breakfast Sampler,1.0,Serving,879.33,27.21,5.68,67.13,20.57,689.92,1765.61,5.59,1068.89,42.84,12.377605677049571,68.70799358602572,19.48756439561939,0.506
IHOP,Chicken & Pancakes,1.0,Serving,273.2,44.65,7.89,6.96,1.42,35.9,615.74,1.34,295.36,7.88,65.37335285505125,22.928257686676428,11.537335285505126,0.483
IHOP,Chicken & Waffles,1.0,Serving,1012.31,71.66,24.19,53.83,17.64,266.33,852.11,0.17,676.81,58.17,28.315436970888364,47.85786962491727,22.985053985439244,0.42
IHOP,Chicken Quesadilla,1.0,Serving,1069.07,92.46,6.29,50.2,23.46,181.9,1814.88,7.21,880.89,60.53,34.594554145191616,42.26103061539469,22.647721851702883,0.364
In-N-Out Burger,Coffee,15.0,oz,2.37,0.0,0.0,0.05,0.0,0.0,4.74,0.0,116.13,0.28,0.0,18.987341772151897,47.257383966244724,0.301
In-N-Out Burger,Milk,10.0,oz,122.0,11.71,12.35,4.83,3.07,19.52,114.68,0.0,341.6,8.05,38.39344262295082,35.631147540983605,26.393442622950825,0.152
In-N-Out Burger,Chocolate Shake,15.0,oz,540.74,96.11,94.74,12.27,7.64,49.98,504.38,1.36,1017.86,13.86,71.09516588378888,20.422014276731883,10.252616784406552,0.172
In-N-Out Burger,French Fries,125.0,grams,365.04,48.48,0.35,17.23,2.73,0.0,245.7,4.45,677.43,4.01,53.122945430637735,42.480276134122285,4.394039009423625,0.827
In-N-Out Burger,Hot Cocoa,8.0,oz,150.92,31.67,24.78,1.51,0.9,0.0,200.31,1.37,271.66,2.52,83.93851046912273,9.004770739464618,6.679035250463823,0.332
In-N-Out Burger,Strawberry Shake,15.0,oz,424.88,71.06,24.78,10.53,6.52,41.36,312.08,1.5,684.32,12.78,66.8988890980983,22.305121446055356,12.031632460930144,0.407
In-N-Out Burger,Vanilla Shake,15.0,oz,350.56,55.56,55.56,9.48,5.9,37.56,297.35,0.0,572.79,12.08,63.395709721588325,24.33820173436787,13.783660429027842,0.531
In-N-Out Burger,Cheeseburger with Onion,229.0,grams,321.46,28.4,1.65,12.49,5.04,59.45,818.14,0.9,439.8,22.77,35.33876687612767,34.96858084987246,28.333229639768557,0.616
In-N-Out Burger,Hamburger with Onion,208.0,grams,293.46,24.01,3.2,14.49,6.01,45.56,682.06,2.01,326.96,16.83,32.72677707353643,44.43876507871601,22.940094050296462,0.512
In-N-Out Burger,"7Up (With Ice), Large",22.0,oz.,399.84,58.22,41.96,16.93,10.22,92.61,145.53,0.56,54.77,4.19,58.24329731892758,38.1077430972389,4.191676670668268,0.474
In-N-Out Burger,"7Up (With Ice), Medium",15.0,oz.,399.84,58.22,41.96,16.93,10.22,92.61,145.53,0.56,54.77,4.19,58.24329731892758,38.1077430972389,4.191676670668268,0.474
In-N-Out Burger,"7Up (With Ice), Small",11.0,oz.,221.52,29.42,0.21,10.46,1.66,0.0,149.1,2.7,411.09,2.44,53.123871433730585,42.49729144095342,4.405922715781871,0.62
In-N-Out Burger,"7Up (Without Ice), Large",30.0,oz.,399.84,58.22,41.96,16.93,10.22,92.61,145.53,0.56,54.77,4.19,58.24329731892758,38.1077430972389,4.191676670668268,0.474
In-N-Out Burger,"7Up (Without Ice), Medium",20.0,oz.,171.38,24.5,1.07,6.42,0.94,0.0,277.83,1.28,94.64,3.63,57.1828684794025,33.714552456529354,8.472400513478819,0.526
In-N-Out Burger,"7Up (Without Ice), Small",14.0,oz.,221.52,29.42,0.21,10.46,1.66,0.0,149.1,2.7,411.09,2.44,53.123871433730585,42.49729144095342,4.405922715781871,0.62
In-N-Out Burger,Double-Double with Onion,286.0,grams,476.0,57.32,26.47,26.35,12.96,64.25,435.32,3.63,175.61,7.03,48.168067226890756,49.82142857142857,5.907563025210084,0.538
In-N-Out Burger,Hot Cocoa with Marshmallows,8.0,oz,22.9,5.85,4.14,0.01,0.0,0.0,5.76,0.01,0.36,0.13,102.18340611353712,0.39301310043668125,2.2707423580786026,0.191
In-N-Out Burger,"7Up (With Ice), X-Large",29.0,oz.,399.84,58.22,41.96,16.93,10.22,92.61,145.53,0.56,54.77,4.19,58.24329731892758,38.1077430972389,4.191676670668268,0.474
In-N-Out Burger,"7Up (Without Ice), X-Large",42.0,oz.,399.84,58.22,41.96,16.93,10.22,92.61,145.53,0.56,54.77,4.19,58.24329731892758,38.1077430972389,4.191676670668268,0.474
In-N-Out Burger,"Coca-Cola (With Ice), Large",22.0,oz.,163.89,40.66,38.93,0.86,0.0,0.0,10.21,0.2,37.93,0.1,99.23729330648607,4.722679846238331,0.24406614192446158,0.39
Olive Garden Grocery,"Italian Dressing, Light",2.0,tbsp,15.3,1.5,1.37,1.0,0.12,0.0,133.65,0.0,13.5,0.06,39.21568627450981,58.82352941176471,1.5686274509803921,0.26
Olive Garden Grocery,Italian Dressing,2.0,tbsp,35.28,1.78,1.58,3.1,0.43,0.0,145.97,0.0,12.35,0.06,20.181405895691608,79.08163265306123,0.6802721088435374,0.254
Olive Garden,Calamari,1.0,serving,356.47,37.45,0.14,14.51,1.33,192.16,252.36,1.33,261.99,17.61,42.02317165539877,36.634218868347965,19.760428647572024,0.757
Olive Garden,Cappuccino,1.0,serving,119.7,11.97,11.57,4.64,2.93,18.3,115.8,0.0,388.33,7.62,40.0,34.887218045112775,25.46365914786967,0.152
Olive Garden,Coffee,1.0,serving,2.37,0.0,0.0,0.05,0.0,0.0,4.74,0.0,116.13,0.28,0.0,18.987341772151897,47.257383966244724,0.301
Olive Garden,Coke,1.0,serving,155.4,38.33,36.78,0.93,0.0,0.0,11.1,0.0,18.5,0.0,98.66151866151866,5.386100386100386,0.0,0.365
Olive Garden,Sprite,1.0,serving,151.29,38.45,38.3,0.0,0.0,0.0,36.9,0.0,3.69,0.33,101.65906537114154,0.0,0.8724965298433474,0.368
Olive Garden,Tea,1.0,serving,1.78,0.53,20.65,0.0,0.0,0.0,0.0,0.0,37.38,0.0,119.10112359550563,0.0,0.0,0.005
Olive Garden,Tiramisu,1.0,serving,572.0,35.11,20.65,44.36,25.45,306.58,300.41,0.33,160.95,8.29,24.55244755244755,69.7972027972028,5.797202797202797,0.38
Olive Garden,"Dressing, Classic Caesar",2.0,tbsp,6.96,1.52,0.09,0.22,0.07,0.0,745.23,0.96,38.19,0.28,87.35632183908046,28.448275862068968,16.09195402298851,0.325
Olive Garden,Amaretto Sour,1.0,serving,227.69,34.48,33.07,0.2,0.06,0.0,7.47,0.1,43.95,0.16,60.57358689446176,0.7905485528569546,0.281083929904695,0.331
Olive Garden,Apple Juice,1.0,serving,114.08,28.02,23.86,0.32,0.05,0.0,9.92,0.5,250.48,0.25,98.24684431977559,2.524544179523142,0.876577840112202,0.275
Olive Garden,"Breadstick, Plain",1.0,ea,24.72,4.1,0.08,0.57,0.08,0.0,42.78,0.18,7.44,0.72,66.34304207119742,20.752427184466022,11.650485436893204,0.342
Olive Garden,"Catering, Coke",2.0,liter,163.89,40.66,38.93,0.86,0.0,0.0,10.21,0.2,37.93,0.1,99.23729330648607,4.722679846238331,0.24406614192446158,0.39
Olive Garden,"Catering, Sprite",2.0,liter,197.7,25.67,25.58,0.0,0.0,0.0,25.06,0.0,2.88,0.22,51.93727870510876,0.0,0.44511886697015685,0.246
Olive Garden,"Catering, Tiramisu",1.0,slice,572.0,35.11,20.65,44.36,25.45,306.58,300.41,0.33,160.95,8.29,24.55244755244755,69.7972027972028,5.797202797202797,0.38
Olive Garden,Chicken Parmigiana,1.0,serving,324.36,17.36,4.44,16.92,4.05,85.86,852.24,1.43,465.87,25.71,21.408311752373905,46.94783573806882,31.7055123936367,0.407
Olive Garden,Chicken Scampi,1.0,serving,253.99,3.3,2.41,17.78,4.08,63.93,226.33,0.37,208.22,19.18,5.197055002165439,63.00248041261467,30.205913618646402,0.336
Outback Steakhouse,Outback Manhattan,1.0,Serving,647.9,67.0,6.42,20.28,6.5,95.32,3558.06,4.83,1874.17,48.52,41.364408087667854,28.171014045377373,29.955240006173796,0.57
Outback Steakhouse,"Airport Locations, Outback Breakfast",1.0,Serving,210.67,28.13,1.48,5.36,2.66,14.44,570.34,1.54,181.88,11.55,53.41054730146675,22.89837186120473,21.930032752646323,0.587
Outback Steakhouse,"Outback Ribs, Full Rack",1.0,Serving,151.9,11.96,11.96,8.11,4.65,26.95,257.25,0.0,330.75,7.86,31.49440421329822,48.05134957208689,20.697827518104017,0.153
Outback Steakhouse,"Outback Ribs, Half Rack",1.0,Serving,1954.19,145.37,18.72,146.08,51.32,163.24,3313.59,9.1,545.16,18.36,29.755550893208948,67.27697920877704,3.758078794794774,0.192
Outback Steakhouse,Steakhouse Mac & Cheese,1.0,Serving,376.2,47.38,8.45,16.39,3.6,5.94,669.24,2.38,255.42,9.68,50.377458798511434,39.21052631578947,10.292397660818715,0.531
Outback Steakhouse,Steakhouse Mac & Cheese Bites,1.0,Serving,87.05,5.81,0.22,5.97,2.6,21.31,98.01,0.3,27.31,2.53,26.697300402067775,61.72314761631246,11.625502584721424,0.363
Outback Steakhouse,"Individual Meals, Outback Ribs, Half Rack",1.0,Serving,576.2,62.39,7.68,26.4,9.18,30.1,961.05,4.73,326.8,22.27,43.3113502256161,41.235682054842066,15.45990975355779,0.569
Outback Steakhouse,"Outback Center Cut Sirloin, 8 oz",1.0,Serving,221.0,0.0,8.065,13.4,4.92,69.7,52.7,0.0,340.85,23.49,0.0,54.57013574660634,42.515837104072396,0.1
Outback Steakhouse,"Outback Center, Cut Sirloin, 11 oz",1.0,Serving,221.0,0.0,8.065,13.4,4.92,69.7,52.7,0.0,340.85,23.49,0.0,54.57013574660634,42.515837104072396,0.1
Outback Steakhouse,"Outback Center, Cut Sirloin, 6 oz",1.0,Serving,221.0,0.0,8.065,13.4,4.92,69.7,52.7,0.0,340.85,23.49,0.0,54.57013574660634,42.515837104072396,0.1
Outback Steakhouse,"Outback Ribs, 1/3 Rack (Regional)",1.0,Serving,1954.19,145.37,18.72,146.08,51.32,163.24,3313.59,9.1,545.16,18.36,29.755550893208948,67.27697920877704,3.758078794794774,0.192
Outback Steakhouse,"Outback Style Prime Rib, 12 oz",1.0,Serving,1954.19,145.37,18.72,146.08,51.32,163.24,3313.59,9.1,545.16,18.36,29.755550893208948,67.27697920877704,3.758078794794774,0.192
Outback Steakhouse,"Outback Style Prime Rib, 16 oz",1.0,Serving,1954.19,145.37,18.72,146.08,51.32,163.24,3313.59,9.1,545.16,18.36,29.755550893208948,67.27697920877704,3.758078794794774,0.192
Outback Steakhouse,The Outbacker Burger with American Cheese,1.0,Serving,23.68,2.14,1.59,0.13,0.08,1.76,244.48,0.0,46.08,3.6,36.14864864864865,4.940878378378378,60.810810810810814,0.275
Outback Steakhouse,Outback Center Cut Sirloin 12 oz (Regional),1.0,Serving,221.0,0.0,8.065,13.4,4.92,69.7,52.7,0.0,340.85,23.49,0.0,54.57013574660634,42.515837104072396,0.1
Outback Steakhouse,"Outback Center Cut Sirloin, 5 oz (Regional)",1.0,Serving,221.0,0.0,8.065,13.4,4.92,69.7,52.7,0.0,340.85,23.49,0.0,54.57013574660634,42.515837104072396,0.1
Outback Steakhouse,"Outback Center Cut Sirloin, 9 oz (Regional)",1.0,Serving,221.0,0.0,8.065,13.4,4.92,69.7,52.7,0.0,340.85,23.49,0.0,54.57013574660634,42.515837104072396,0.1
Outback Steakhouse,"Outback Style Prime Prime, 10 oz(Regional)",1.0,Serving,1954.19,145.37,18.72,146.08,51.32,163.24,3313.59,9.1,545.16,18.36,29.755550893208948,67.27697920877704,3.758078794794774,0.192
Outback Steakhouse,Asparagus,1.0,Serving,16.5,3.08,0.98,0.17,0.04,0.0,10.5,1.5,168.0,1.8,74.66666666666667,9.272727272727273,43.63636363636364,0.319
Outback Steakhouse,Broccoli,1.0,Serving,3.5,0.72,0.14,0.04,0.01,0.0,4.1,0.33,29.3,0.24,82.28571428571428,10.285714285714285,27.42857142857143,0.307
Red Lobster,Lobster Dip,1.0,serving,121.55,2.65,2.42,1.65,0.26,76.5,192.95,0.0,176.8,22.45,8.720691073632251,12.217194570135746,73.87906211435623,0.328
Red Lobster,Lobster Flatbread,1.0,serving,339.6,6.43,1.15,19.74,3.1,117.16,432.51,0.91,350.76,32.19,7.5736160188457,52.31448763250883,37.91519434628975,0.427
Red Lobster,Lobster Linguini,1.0,serving,231.6,8.02,4.53,14.37,8.33,73.83,315.88,0.33,306.31,14.07,13.851468048359239,55.84196891191709,24.300518134715027,0.27
Red Lobster,Lobster Punch,1.0,serving,390.52,9.52,2.75,28.2,6.81,224.83,1353.22,0.89,380.7,23.55,9.7511010959746,64.99026938441052,24.12168390863464,0.393
Red Lobster,Lobster Dip Platter,1.0,platter,1061.74,99.12,8.89,54.54,16.8,131.7,2005.14,9.73,1564.34,43.51,37.34247555898808,46.231657467930006,16.391960366944826,0.256
Red Lobster,Lobster Lover's Duo,1.0,serving,231.6,8.02,4.53,14.37,8.33,73.83,315.88,0.33,306.31,14.07,13.851468048359239,55.84196891191709,24.300518134715027,0.27
Red Lobster,Lobster Pappardelle Pasta,1.0,serving,180.78,34.4,2.42,1.45,0.21,45.54,8.28,0.89,33.12,7.11,76.11461444850094,7.218718884832392,15.73182874211749,0.578
Red Lobster,Thursday Lobster & Shrimp,1.0,serving,231.6,8.02,4.53,14.37,8.33,73.83,315.88,0.33,306.31,14.07,13.851468048359239,55.84196891191709,24.300518134715027,0.27
Red Lobster,Wednesday Steak & Lobster,1.0,serving,115.5,0.0,0.0,1.13,0.27,190.5,634.5,0.0,300.0,24.78,0.0,8.805194805194803,85.81818181818183,0.4
Red Lobster,Bar Harbor Lobster Bake,1.0,serving,306.47,18.29,2.09,18.58,3.01,84.12,396.15,1.53,215.52,16.27,23.87183084804385,54.563252520638216,21.235357457499916,0.492
Red Lobster,"Crabfest, Crab & Lobster Duo",1.0,serving,115.5,0.0,0.0,1.13,0.27,190.5,634.5,0.0,300.0,24.78,0.0,8.805194805194803,85.81818181818183,0.4
Red Lobster,"Grilled Lobster, Shrimp & Salmon",1.0,serving,377.28,41.41,15.27,12.21,1.7,232.89,1481.45,7.98,1102.57,31.65,43.90373197625106,29.126908396946572,33.5559796437659,0.594
Red Lobster,"Live Maine Lobster, Classic",1.0,serving,246.89,39.48,18.82,8.81,5.2,51.34,231.37,1.7,210.83,3.77,63.96370853416501,32.11551703187655,6.107983312406335,0.418
Red Lobster,"Live Maine Lobster, Stuffed",1.0,serving,121.55,2.65,2.42,1.65,0.26,76.5,192.95,0.0,176.8,22.45,8.720691073632251,12.217194570135746,73.87906211435623,0.328
Red Lobster,Kids Petite Maine Lobster Tail,1.0,serving,378.25,0.0,0.0,24.25,9.55,137.42,76.5,0.0,466.08,37.49,0.0,57.699933906146725,39.645736946463984,0.4
Red Lobster,Thursday Lobster & Shrimp with Broccoli,1.0,serving,186.67,12.35,2.06,2.53,0.71,239.13,1133.94,4.88,626.31,29.34,26.46381314619382,12.19799646434885,62.87030588739487,0.5
Red Lobster,Bar Harbor Lobster Bake Family Feast,1.0,order,121.55,2.65,2.42,1.65,0.26,76.5,192.95,0.0,176.8,22.45,8.720691073632251,12.217194570135746,73.87906211435623,0.328
Red Lobster,Side of Lobster-Topped Baked Potato,1.0,serving,344.61,34.58,1.76,18.09,9.88,52.33,517.87,3.13,767.44,11.99,40.13812715823684,47.24471141290154,13.917181741679,0.661
Red Lobster,Side of Lobster-Topped Mashed Potatoes,1.0,serving,204.08,9.85,4.33,16.78,9.93,43.62,695.78,4.6,310.64,6.55,19.306154449235592,74.00039200313603,12.838102704821639,0.315
Red Lobster,Wednesday Steak & Lobster with Baked Potato,1.0,serving,344.61,34.58,1.76,18.09,9.88,52.33,517.87,3.13,767.44,11.99,40.13812715823684,47.24471141290154,13.917181741679,0.661
TGI Friday's,The Best Fridays Margarita,1.0,Serving,250.13,24.68,17.53,0.03,0.0,0.0,10.16,0.11,134.71,0.36,39.46747691200576,0.10794386918802225,0.5757006356694518,0.238
TGI Friday's,"Classic Fridays Combo, Dry Rub",1.0,Serving,246.89,39.48,18.82,8.81,5.2,51.34,231.37,1.7,210.83,3.77,63.96370853416501,32.11551703187655,6.107983312406335,0.418
TGI Friday's,"Classic Fridays Combo, Garlic Parmesan",1.0,Serving,246.89,39.48,18.82,8.81,5.2,51.34,231.37,1.7,210.83,3.77,63.96370853416501,32.11551703187655,6.107983312406335,0.418
TGI Friday's,"Classic Fridays Combo, Nashville Hot",1.0,Serving,357.5,27.93,18.82,20.5,3.57,170.0,1322.5,3.25,635.0,6.7,31.25034965034965,51.608391608391614,7.496503496503497,0.343
TGI Friday's,"Classic Fridays Combo, Whiskey-Glaze",1.0,Serving,357.5,27.93,18.82,20.5,3.57,170.0,1322.5,3.25,635.0,6.7,31.25034965034965,51.608391608391614,7.496503496503497,0.343
TGI Friday's,Fridays Original Long Island Tea,1.0,Serving,255.81,12.66,11.44,0.23,0.01,0.0,9.53,0.15,28.39,0.09,19.79594230092647,0.8091943239122789,0.14072944763691803,0.123
TGI Friday's,"Classic Fridays Combo, Apple Butter BBQ",1.0,Serving,357.5,27.93,18.82,20.5,3.57,170.0,1322.5,3.25,635.0,6.7,31.25034965034965,51.608391608391614,7.496503496503497,0.343
TGI Friday's,"Classic Fridays Combo, Frank's RedHot Buffalo",1.0,Serving,246.89,39.48,18.82,8.81,5.2,51.34,231.37,1.7,210.83,3.77,63.96370853416501,32.11551703187655,6.107983312406335,0.418
TGI Friday's,"Classic Fridays Combo, Korean Red Chile",1.0,Serving,246.89,39.48,18.82,8.81,5.2,51.34,231.37,1.7,210.83,3.77,63.96370853416501,32.11551703187655,6.107983312406335,0.418
